2.223764, 0.389516, -0.031948
5.082532, 2.194204, -3.106877
4.934562, 2.188526, -3.106699
4.805251, 2.186747, -3.104969
4.659282, 2.182614, -3.106407
4.553753, 2.178030, -3.107496
4.476194, 2.176069, -3.106401
4.355491, 2.169708, -3.103030
4.284298, 2.166784, -3.108790
4.226411, 2.169473, 3.129140
4.160308, 2.171312, 3.123519
4.110821, 2.171630, 3.117041
4.009246, 2.176294, 3.093322
3.939149, 2.178817, 3.093592
3.863288, 2.179390, 3.094974
3.808623, 2.181580, 3.098713
3.763317, 2.179915, 3.099808
3.728205, 2.181672, 3.101770
3.682617, 2.182064, 3.104078
3.640579, 2.186472, 3.108720
3.603901, 2.186592, 3.107403
3.504943, 2.189373, 3.084794
3.446039, 2.191645, 3.091052
3.406891, 2.192583, 3.092844
3.378313, 2.191556, 3.096413
3.339442, 2.195132, 3.101176
3.289502, 2.198214, 3.105431
3.256620, 2.200343, 3.110242
3.236166, 2.198591, 3.109381
3.178945, 2.198806, 3.110713
3.117658, 2.202235, 3.093117
3.061449, 2.203651, 3.098679
3.032516, 2.205504, 3.103031
2.999923, 2.203820, 3.106591
2.955731, 2.207631, 3.112538
2.924998, 2.207741, 3.114311
2.837553, 2.211725, 3.097173
2.752340, 2.214326, 3.112795
2.645248, 2.216556, 3.105505
2.604733, 2.219253, 3.110715
2.527677, 2.221414, 3.125114
2.427305, 2.223207, 3.124193
2.355002, 2.220616, 3.133552
2.307212, 2.221601, 3.123439
2.270019, 2.220814, 3.130051
2.227179, 2.218937, 3.136932
2.152171, 2.221848, 3.133180
2.124954, 2.220884, 3.136931
2.096671, 2.217410, 3.140090
2.059411, 2.220262, 3.128457
2.024239, 2.224415, 3.134312
2.001351, 2.221576, 3.136117
1.992171, 2.223327, -3.139777
1.945773, 2.226918, 3.133067
1.920751, 2.226642, 3.137382
1.895347, 2.230716, -3.139277
1.861845, 2.230706, 3.135287
1.826375, 2.231650, -3.138889
1.811646, 2.232319, -3.135666
1.767969, 2.235493, 3.141185
1.732082, 2.236326, -3.136300
1.683956, 2.238296, 3.140529
1.657978, 2.239239, -3.138296
1.527624, 2.239797, 3.133644
1.452958, 2.242791, 3.129876
1.366522, 2.244206, 3.125746
1.315302, 2.247125, 3.140680
1.299234, 2.251170, 3.140940
1.278292, 2.253585, -3.135450
1.237655, 2.255520, 3.133392
1.212703, 2.257159, 3.139235
1.185112, 2.261540, -3.134548
1.157345, 2.265668, -3.131369
1.106644, 2.266084, -3.141169
1.054353, 2.267677, -3.127502
0.993304, 2.268491, -3.117945
0.928280, 2.268712, -3.114354
0.834665, 2.264591, -3.063315
0.784716, 2.258083, -3.027526
0.748536, 2.251871, -2.994621
0.711178, 2.244116, -2.968581
0.680578, 2.232863, -2.909795
0.648794, 2.221366, -2.886565
0.620731, 2.208579, -2.850888
0.592530, 2.192333, -2.822791
0.561344, 2.176019, -2.793685
0.525345, 2.159332, -2.758075
0.482759, 2.130805, -2.682213
0.412412, 2.086786, -2.600681
0.375054, 2.049999, -2.530452
0.346250, 2.013626, -2.457638
0.317596, 1.980803, -2.428659
0.287114, 1.952828, -2.406368
0.273745, 1.923182, -2.345664
0.246692, 1.881471, -2.306949
0.202437, 1.823170, -2.233001
0.170747, 1.775494, -2.168265
0.138302, 1.692802, -2.064096
0.122599, 1.621852, -1.989096
0.095632, 1.541237, -1.886314
0.097140, 1.481468, -1.831372
0.086738, 1.379011, -1.724885
0.094680, 1.321378, -1.675323
0.101684, 1.273673, -1.643641
0.104387, 1.225834, -1.584753
0.107838, 1.190558, -1.534674
0.105330, 1.134886, -1.498384
0.101185, 1.086878, -1.448557
0.111075, 1.054539, -1.418506
0.102268, 1.001917, -1.353189
0.107344, 0.971190, -1.321922
0.128036, 0.934245, -1.292100
0.146546, 0.890765, -1.216893
0.177764, 0.828869, -1.161471
0.215575, 0.772861, -1.099267
0.263015, 0.725665, -1.060511
0.307992, 0.675103, -1.002872
0.327672, 0.627650, -0.946264
0.366798, 0.589787, -0.895083
0.405846, 0.555490, -0.842274
0.458975, 0.525262, -0.797343
0.504458, 0.499113, -0.764459
0.560594, 0.472899, -0.710000
0.626077, 0.439173, -0.653377
0.715287, 0.411049, -0.558054
0.795485, 0.385027, -0.488606
0.887470, 0.365947, -0.425927
0.944639, 0.353452, -0.399666
1.028257, 0.330651, -0.390419
1.097761, 0.314494, -0.386918
1.131515, 0.308434, -0.384843
1.199793, 0.291330, -0.381451
1.238632, 0.283512, -0.377122
1.296626, 0.268802, -0.373695
1.330613, 0.253598, -0.366028
1.385787, 0.240180, -0.355823
1.436298, 0.232762, -0.333231
1.458940, 0.227783, -0.317824
1.497585, 0.226863, -0.276753
1.521111, 0.228858, -0.256214
1.542112, 0.228316, -0.227683
1.557516, 0.229496, -0.212581
1.606142, 0.227296, -0.213532
1.621731, 0.226069, -0.210868
1.630804, 0.226654, -0.207270
1.669057, 0.217926, -0.204539
1.695098, 0.213089, -0.200540
1.701816, 0.213770, -0.198228
1.748433, 0.209694, -0.197508
1.772202, 0.204809, -0.190637
1.826391, 0.198632, -0.178495
1.848134, 0.195967, -0.177869
1.860439, 0.195093, -0.173118
1.870857, 0.189730, -0.168941
1.902865, 0.189202, -0.168522
1.933366, 0.183430, -0.173632
2.002096, 0.176263, -0.174952
2.054894, 0.162930, -0.166427
2.127887, 0.159093, -0.168120
2.179819, 0.157562, -0.167661
2.221564, 0.152530, -0.163981
2.263229, 0.149678, -0.162000
2.282822, 0.151366, -0.156986
2.302912, 0.154629, -0.116887
2.319194, 0.161813, -0.109692
2.332216, 0.157077, -0.088973
2.350906, 0.156060, -0.082556
2.368464, 0.160029, -0.078685
2.399104, 0.162549, -0.068119
2.414121, 0.158547, -0.067288
2.427030, 0.155842, -0.064011
2.446966, 0.152540, -0.060796
2.456670, 0.154139, -0.062651
2.457836, 0.156014, -0.062559
2.478681, 0.151935, -0.061623
2.488326, 0.150571, -0.059356
2.502955, 0.153072, -0.059004
2.504746, 0.151506, -0.054337
2.503851, 0.151260, -0.053708
2.521397, 0.152133, -0.053846
2.529355, 0.151189, -0.051806
2.555521, 0.150311, -0.049644
2.578082, 0.149192, -0.048788
2.584357, 0.149650, -0.048804
2.590987, 0.145886, -0.048150
2.596145, 0.145959, -0.048438
2.599719, 0.145287, -0.047289
2.615203, 0.142271, -0.046660
2.619825, 0.140431, -0.046392
2.628639, 0.143303, -0.046655
2.632497, 0.142862, -0.046823
2.635399, 0.145841, -0.047712
2.629045, 0.149315, -0.047900
2.633799, 0.149433, -0.049039
2.632222, 0.146332, -0.047530
2.632843, 0.145289, -0.048326
2.625149, 0.142331, -0.047964
2.622256, 0.147653, -0.046370
2.627434, 0.147360, -0.048356
2.620001, 0.150695, -0.049167
2.613948, 0.151808, -0.050081
2.607137, 0.149207, -0.048251
2.596072, 0.149015, -0.049106
2.578607, 0.146305, -0.048888
2.580687, 0.145534, -0.048528
2.574390, 0.144948, -0.048928
2.582843, 0.144841, -0.048121
2.586000, 0.147765, -0.048319
2.584952, 0.154249, -0.051294
2.593908, 0.149500, -0.048132
2.603565, 0.150814, -0.050017
2.596200, 0.149732, -0.049856
2.610503, 0.150369, -0.049728
2.607411, 0.153420, -0.049570
2.601905, 0.150748, -0.049685
2.602942, 0.146497, -0.047631
2.615092, 0.142154, -0.046216
2.611085, 0.140603, -0.045897
2.610850, 0.146320, -0.048432
2.608651, 0.148295, -0.048849
2.607724, 0.147307, -0.048503
2.609031, 0.146447, -0.047849
2.604628, 0.146207, -0.049037
2.605612, 0.145755, -0.047515
2.611725, 0.140332, -0.046180
2.604322, 0.141974, -0.048279
2.605206, 0.143664, -0.047274
2.597819, 0.146599, -0.049080
2.591695, 0.146399, -0.050163
2.606191, 0.150690, -0.048361
2.620474, 0.149964, -0.049019
2.624749, 0.147637, -0.048137
2.619932, 0.146851, -0.047380
2.620773, 0.151388, -0.048729
2.625835, 0.150471, -0.048929
2.626801, 0.149891, -0.048631
2.608856, 0.149257, -0.050185
2.613071, 0.145614, -0.048546
2.617513, 0.145762, -0.048235
2.618058, 0.145435, -0.047745
2.612690, 0.147840, -0.049483
2.610490, 0.149958, -0.048983
2.611711, 0.149624, -0.049091
2.612928, 0.151636, -0.049571
2.605653, 0.152126, -0.049156
2.608698, 0.149954, -0.048581
2.610579, 0.151689, -0.050045
2.615904, 0.150599, -0.049448
2.609746, 0.147183, -0.048182
2.613987, 0.144765, -0.047172
2.614019, 0.142509, -0.047240
2.609979, 0.142816, -0.046911
2.614295, 0.143776, -0.047086
2.623750, 0.142782, -0.046212
2.626753, 0.145926, -0.046773
2.629122, 0.139835, -0.046617
2.634873, 0.139901, -0.045509
2.627853, 0.138876, -0.046465
2.627954, 0.139602, -0.046922
2.624632, 0.139123, -0.045799
2.626993, 0.140350, -0.045565
2.620300, 0.138608, -0.046112
2.624833, 0.139466, -0.044911
2.628454, 0.142453, -0.046533
2.618056, 0.148275, -0.049081
2.617191, 0.144716, -0.047733
2.630382, 0.144543, -0.047424
2.635619, 0.145352, -0.047050
2.639884, 0.146666, -0.048617
2.643371, 0.145062, -0.047512
2.631809, 0.145046, -0.047964
2.639283, 0.142065, -0.047743
2.643475, 0.142785, -0.046659
2.637445, 0.144280, -0.047717
2.628162, 0.146495, -0.047482
2.615093, 0.145747, -0.047256
2.605663, 0.145867, -0.048281
2.614862, 0.149669, -0.049421
2.604542, 0.149091, -0.049408
2.607547, 0.150748, -0.049431
2.610162, 0.149921, -0.050155
2.614251, 0.149536, -0.049080
2.623180, 0.153587, -0.048856
2.633270, 0.154037, -0.050434
2.631729, 0.151185, -0.049247
2.622984, 0.149437, -0.048536
2.621098, 0.146597, -0.047434
2.604098, 0.147382, -0.050464
2.610080, 0.148003, -0.049065
2.612802, 0.146483, -0.047823
2.621416, 0.144995, -0.048475
2.623802, 0.144190, -0.047170
2.619290, 0.143759, -0.048495
2.620323, 0.142236, -0.048431
2.630385, 0.143481, -0.046565
2.631360, 0.145299, -0.047681
2.632180, 0.147272, -0.047930
2.627416, 0.148942, -0.048077
2.625367, 0.148001, -0.047933
2.613793, 0.152059, -0.050165
2.606033, 0.152887, -0.050253
2.604225, 0.149616, -0.048955
2.613369, 0.148573, -0.050155
2.622472, 0.146324, -0.047382
2.617744, 0.144088, -0.046970
2.629907, 0.145833, -0.047310
2.630992, 0.143843, -0.046969
2.630373, 0.142682, -0.046915
2.627854, 0.142682, -0.046649
2.634550, 0.146868, -0.047507
2.635192, 0.150137, -0.048043
2.635854, 0.147305, -0.047860
2.620593, 0.142708, -0.047534
2.636160, 0.142148, -0.045161
2.648496, 0.144587, -0.046271
2.651252, 0.143569, -0.044651
2.656942, 0.143651, -0.046686
2.637336, 0.142300, -0.046553
2.637563, 0.147990, -0.048112
2.634227, 0.143935, -0.047557
2.626396, 0.144848, -0.047276
2.628461, 0.144335, -0.048543
2.634368, 0.145245, -0.046910
2.639700, 0.147865, -0.048618
2.637311, 0.150634, -0.048582
2.626109, 0.148094, -0.048135
2.624257, 0.147045, -0.047970
2.620485, 0.144364, -0.047695
2.630816, 0.147408, -0.047976
2.630676, 0.145175, -0.048392
2.654675, 0.143948, -0.044750
2.640890, 0.138837, -0.045361
2.636182, 0.139619, -0.046272
2.630146, 0.137746, -0.046216
2.623935, 0.140664, -0.047021
2.638516, 0.144319, -0.047428
2.645555, 0.146386, -0.046295
2.653824, 0.147053, -0.046804
2.645508, 0.146506, -0.047920
2.639627, 0.145490, -0.047372
2.638708, 0.143209, -0.046178
2.646629, 0.142787, -0.046887
2.638470, 0.141097, -0.046266
2.635644, 0.142088, -0.046922
2.628108, 0.140456, -0.046140
2.637974, 0.144812, -0.047044
2.636779, 0.143875, -0.047499
2.635870, 0.141421, -0.047915
2.636786, 0.137794, -0.045464
2.643214, 0.140162, -0.045114
2.639439, 0.142290, -0.046547
2.633546, 0.140192, -0.045283
2.632437, 0.144289, -0.047185
2.629230, 0.146751, -0.047336
2.616943, 0.149980, -0.048882
2.612117, 0.151233, -0.048359
2.618244, 0.148752, -0.048956
2.627314, 0.148794, -0.047962
2.626660, 0.148542, -0.048899
2.618263, 0.151698, -0.049630
2.609898, 0.150563, -0.049883
2.600158, 0.155350, -0.050261
2.603185, 0.150958, -0.048910
2.611302, 0.151416, -0.049177
2.622100, 0.150255, -0.048071
2.626913, 0.152033, -0.046768
2.620883, 0.149585, -0.049402
2.635383, 0.147068, -0.046865
2.632624, 0.149697, -0.048649
2.613332, 0.153299, -0.048958
2.610506, 0.150951, -0.049969
2.609064, 0.153263, -0.049833
2.610111, 0.150601, -0.048407
2.618016, 0.148789, -0.048154
2.612649, 0.152795, -0.048749
2.617934, 0.151606, -0.049015
2.630241, 0.144823, -0.048155
2.630917, 0.145241, -0.046651
2.624372, 0.145877, -0.046906
2.630364, 0.147797, -0.048299
2.628972, 0.151066, -0.048990
2.628778, 0.147406, -0.047316
2.630434, 0.142419, -0.045493
2.613282, 0.147067, -0.048190
2.614890, 0.146999, -0.048475
2.624808, 0.146943, -0.047721
2.616215, 0.147191, -0.048936
2.618147, 0.149281, -0.048328
2.598360, 0.147652, -0.048329
2.604201, 0.149233, -0.050040
2.607410, 0.149202, -0.048631
2.609344, 0.149946, -0.049884
2.613930, 0.144454, -0.047086
2.619799, 0.144332, -0.047674
2.612805, 0.144475, -0.046971
2.622013, 0.142086, -0.047227
2.630937, 0.143070, -0.045607
2.644039, 0.144187, -0.045989
2.647575, 0.143193, -0.046543
2.636008, 0.141469, -0.044873
2.629278, 0.143116, -0.048250
2.629480, 0.142705, -0.046421
2.620830, 0.143939, -0.047256
2.618177, 0.144768, -0.046150
2.617831, 0.143817, -0.047585
2.613952, 0.144542, -0.046392
2.617049, 0.140488, -0.047328
2.610653, 0.140441, -0.046902
2.598121, 0.144602, -0.048618
2.593035, 0.146588, -0.048547
2.596496, 0.144520, -0.047251
2.600042, 0.147887, -0.049684
2.604118, 0.150237, -0.050248
2.612362, 0.151151, -0.049781
2.613007, 0.146947, -0.049226
2.611029, 0.143533, -0.048395
2.616597, 0.145957, -0.049009
2.623114, 0.140400, -0.045554
2.627730, 0.143226, -0.047705
2.628909, 0.144976, -0.047695
2.635290, 0.144302, -0.048159
2.626216, 0.143608, -0.046430
2.631012, 0.143107, -0.047401
2.620107, 0.142087, -0.047956
2.624630, 0.143586, -0.046585
2.627164, 0.140665, -0.047058
2.615794, 0.141201, -0.047934
2.610543, 0.141942, -0.047150
2.602177, 0.142653, -0.047043
2.611125, 0.142080, -0.045949
2.617430, 0.141382, -0.046598
2.630351, 0.140386, -0.045218
2.626403, 0.144562, -0.047684
2.626089, 0.147371, -0.048216
2.624851, 0.144474, -0.045952
2.626331, 0.144593, -0.048032
2.626021, 0.141355, -0.045768
2.625273, 0.140169, -0.046359
2.631401, 0.139594, -0.045750
2.623460, 0.142025, -0.048286
2.619690, 0.143617, -0.047935
2.618531, 0.145877, -0.049246
2.618434, 0.147557, -0.048110
2.619170, 0.144115, -0.048793
2.599815, 0.148841, -0.049949
2.598682, 0.148509, -0.050208
2.591598, 0.151665, -0.050993
2.601121, 0.151604, -0.049896
2.602634, 0.147045, -0.049185
2.598737, 0.143010, -0.047455
2.599320, 0.146562, -0.048880
2.597191, 0.144176, -0.047298
2.601858, 0.144114, -0.047288
2.603045, 0.145869, -0.048224
2.614664, 0.145864, -0.048021
